symbol,GSM1308942_BMGMdbdb.TMM.data.txt.gz,GSM1308941_BMGMdb.TMM.data.txt.gz,GSM1308940_BMMCdbdb.TMM.data.txt.gz,GSM1308939_BMMCdb.TMM.data.txt.gz
1700125H03Rik,1.1,0.0,0.9,2.8
1700125H20Rik,0.0,0.0,1.7,0.0
1700126H18Rik,0.0,0.0,0.0,0.9
1700128A07Rik,0.0,0.0,0.0,0.9
1700128F08Rik,0.0,0.0,0.0,1.9
1700129C05Rik,0.0,2.3,0.9,2.8
1810006J02Rik,1.1,1.1,0.9,0.0
1810006K21Rik,724.0,627.0,546.3,683.9
1810007C17Rik,0.0,0.0,0.9,0.0
1810007D17Rik,0.0,0.0,0.0,0.9
1810007I06Rik,0.0,0.0,0.0,0.0
1810008A18Rik,789.6,744.7,670.1,623.0
1810008I18Rik,0.0,2.3,1.7,0.0
1810009A15Rik,428.2,417.2,349.4,319.6
1810009J06Rik,0.0,0.0,2.6,1.9
1810010D01Rik,0.0,0.0,4.3,3.8
1810010H24Rik,22.6,7.9,13.1,14.3
1810011H11Rik,1364.1,1389.6,466.2,625.9
1810011O10Rik,0.0,0.0,6.1,2.8
1810012K16Rik,5.4,4.5,6.1,10.5
1810012P15Rik,216.2,192.9,327.6,277.7
1810013A23Rik,3.2,9.0,9.6,13.3
1810013D10Rik,569.1,656.1,448.7,465.1
1810013L24Rik,2166.7,2142.2,1581.5,1509.5
1810014B01Rik,43.0,34.8,81.9,82.7
1810014F10Rik,308.8,283.8,59.2,94.2
1810018F18Rik,0.0,0.0,0.0,0.0
1810019D21Rik,10.8,5.6,6.1,11.4
1810019J16Rik,2.2,5.6,8.7,3.8
1810020D17Rik,91.4,96.5,126.3,144.6
1810020O05Rik,0.0,2.3,0.0,3.8
1810021B22Rik,32.3,22.4,32.2,44.7
1810022K09Rik,75.3,56.1,54.0,56.1
1810024B03Rik,10.8,4.5,14.8,11.4
1810026B05Rik,1230.7,1315.6,1503.1,1446.7
1810026J23Rik,1469.5,1342.5,987.2,1062.4
1810027O10Rik,1729.9,1646.5,1023.8,876.0
1810029B16Rik,388.4,341.0,145.5,110.3
1810030J14Rik,0.0,0.0,5.2,1.9
1810030N24Rik,147.4,152.5,162.9,110.3
1810030O07Rik,1258.7,1397.5,1429.9,1311.6
1810031K17Rik,2581.9,2635.7,2026.7,2282.8
1810032O08Rik,162.5,139.1,184.7,169.3
1810033B17Rik,1253.3,1310.0,70.6,81.8
1810034E14Rik,140.9,171.6,107.2,113.2
1810035I16Rik,0.0,0.0,0.0,0.0
1810035L17Rik,682.1,588.8,635.2,608.7
1810037I17Rik,539.0,623.6,332.0,308.2
1810041L15Rik,0.0,0.0,1.7,9.5
1810043G02Rik,381.9,384.7,402.6,409.9
1810043H04Rik,264.7,279.3,223.1,244.4
1810044D09Rik,33.4,30.3,28.7,28.5
1810046J19Rik,951.0,908.5,623.9,620.1
1810046K07Rik,1.1,0.0,0.0,0.9
1810048J11Rik,535.8,528.3,378.2,352.9
1810049H13Rik,81.8,66.2,122.8,143.6
1810053B23Rik,0.0,0.0,0.9,3.8
1810055G02Rik,199.0,204.1,237.9,171.2
1810058I24Rik,2751.9,2818.5,1581.5,1447.7
1810062G17Rik,12.9,14.6,8.7,8.6
1810062O18Rik,18.3,23.6,23.5,17.1
1810063B05Rik,332.4,312.9,251.8,293.9
1810063B07Rik,206.6,187.3,222.2,240.6
1810064F22Rik,0.0,0.0,0.0,0.0
1810065E05Rik,0.0,0.0,3.5,1.9
1810074P20Rik,443.2,477.8,472.3,513.6
2-Mar,1274.8,1302.2,1022.9,1173.7
2-Sep,12062.9,12018.8,11376.3,9880.6
2010001E11Rik,2.2,5.6,0.9,0.0
2010001M06Rik,11.8,10.1,5.2,9.5
2010001M09Rik,0.0,2.3,24.4,1.9
2010002M12Rik,9.7,2.3,23.5,23.8
2010002N04Rik,811.2,752.6,811.2,726.7
2010003K11Rik,0.0,0.0,0.0,1.9
2010003K15Rik,3.2,0.0,2.6,1.9
2010003O02Rik,125.9,126.7,151.6,150.3
2010005H15Rik,58.1,33.7,0.0,0.0
2010009K17Rik,1.1,4.5,14.8,2.8
2010010A06Rik,0.0,2.3,3.5,5.7
2010011I20Rik,503.5,485.7,470.5,495.5
2010012O05Rik,248.5,224.3,249.2,208.3
2010015L04Rik,19.4,28.0,40.1,37.1
2010016I18Rik,267.9,302.8,36.6,43.7
2010106C02Rik,0.0,1.1,1.7,0.9
2010106E10Rik,0.0,0.0,0.0,0.0
2010106G01Rik,8463.3,8655.2,8527.0,8399.7
2010107E04Rik,729.4,757.1,414.7,406.1
2010107G12Rik,0.0,0.0,7.0,3.8
2010107G23Rik,0.0,0.0,1.7,4.8
2010107H07Rik,175.4,205.3,238.7,240.6
2010109A12Rik,0.0,0.0,3.5,7.6
2010109I03Rik,1.1,6.7,0.9,6.7
2010109K11Rik,2753.0,2913.9,1770.6,1603.6
2010110P09Rik,4.3,6.7,55.8,51.4
2010111I01Rik,2804.6,3017.0,1828.9,2006.0
2010204K13Rik,3.2,7.9,7.0,0.9
2010300C02Rik,11.8,12.3,6.1,6.7
2010305A19Rik,280.8,312.9,261.4,263.5
2010308F09Rik,0.0,0.0,0.0,0.9
2010310C07Rik,0.0,0.0,2.6,1.9
2010315B03Rik,572.3,579.9,842.6,796.1
2010317E24Rik,18.3,18.0,22.6,21.9
2010320M18Rik,177.5,200.8,108.0,150.3
2010321M09Rik,785.3,791.8,765.9,787.6
2200002D01Rik,14.0,13.5,19.2,12.4
2200002J24Rik,0.0,2.3,0.9,0.0
2200002K05Rik,4.3,2.3,5.2,18.1
2210009G21Rik,194.7,177.2,151.6,170.3
2210010C04Rik,0.0,2.3,1.7,3.8
2210010C17Rik,8.6,2.3,0.0,0.9
2210012G02Rik,96.8,104.3,274.5,192.1
2210013O21Rik,446.5,429.6,449.6,519.3
2210015D19Rik,540.1,462.1,233.5,235.9
2210016F16Rik,1328.6,1322.3,953.2,823.7
2210016L21Rik,377.6,393.7,403.4,465.1
2210018M11Rik,388.4,397.0,490.6,486.0
2210019I11Rik,0.0,0.0,0.0,0.9
2210020M01Rik,32.3,29.2,40.1,32.3
2210021J22Rik,233.5,213.1,91.5,99.9
2210039B01Rik,2.2,0.0,0.9,5.7
2210403K04Rik,1107.0,1165.3,765.9,633.5
2210404J11Rik,1295.3,1332.4,3932.4,4186.0
2210404O07Rik,200.1,192.9,197.8,273.9
2210404O09Rik,151.7,154.8,162.9,168.4
2210407C18Rik,0.0,0.0,0.0,0.0
2210408F21Rik,81.8,120.0,84.5,109.4
2210408I21Rik,106.5,85.2,171.6,139.8
2210409D07Rik,0.0,0.0,0.0,0.0
2210409E12Rik,0.0,0.0,0.0,1.9
2210411K11Rik,29.1,20.2,22.6,11.4
2210414B05Rik,0.0,0.0,0.0,1.9
2210415F13Rik,0.0,0.0,0.0,0.0
2210416O15Rik,0.0,2.3,5.2,6.7
2210417A02Rik,0.0,0.0,0.0,2.8
2210417K05Rik,4.3,6.7,10.4,10.5
2210420H20Rik,0.0,0.0,0.0,5.7
2300002M23Rik,0.0,0.0,0.0,0.0
2300003K06Rik,0.0,0.0,0.0,0.0
2300005B03Rik,0.0,0.0,0.0,1.9
2300009A05Rik,157.1,127.9,125.5,141.7
2310001A20Rik,1147.9,1270.8,877.4,790.4
2310001H17Rik,100.1,101.0,135.0,104.6
2310001H18Rik,0.0,0.0,0.0,0.0
2310001K24Rik,3.2,1.1,2.6,0.9
2310002D06Rik,0.0,0.0,0.0,0.0
2310002J15Rik,0.0,0.0,0.0,0.0
2310002L09Rik,0.0,0.0,1.7,2.8
2310002L13Rik,0.0,0.0,1.7,0.0
2310003C23Rik,960.7,944.4,915.8,896.9
2310003F16Rik,1087.6,1089.1,808.6,788.5
2310003H01Rik,546.5,539.5,460.9,568.8
2310003L22Rik,144.2,152.5,122.8,153.1
2310004I24Rik,493.8,462.1,427.8,350.0
2310004N24Rik,729.4,731.3,602.1,631.6
2310005A03Rik,0.0,0.0,1.7,0.0
2310005E17Rik,0.0,0.0,0.0,8.6
2310005G13Rik,0.0,0.0,0.0,3.8
2310007B03Rik,0.0,0.0,1.7,3.8
2310007L24Rik,1.1,0.0,0.0,0.9
2310008H04Rik,728.3,584.3,701.4,612.5
2310008H09Rik,3540.5,3349.0,1381.9,1346.8
2310008N11Rik,0.0,0.0,0.0,0.0
2310009A05Rik,72.1,133.5,85.4,69.4
2310009B15Rik,96.8,81.9,99.3,90.4
2310010J17Rik,26.9,37.0,54.0,46.6
2310010M20Rik,1.1,1.1,0.9,0.0
2310011J03Rik,1174.8,1147.4,1102.2,1130.0
2310014F07Rik,229.2,212.0,0.9,3.8
2310014L17Rik,16.1,23.6,27.0,16.2
2310015A10Rik,352.9,337.6,541.1,475.6
2310015B20Rik,2.2,4.5,2.6,2.8
2310015D24Rik,0.0,0.0,3.5,3.8
2310016D03Rik,0.0,2.3,0.9,0.9
2310016M24Rik,803.6,863.6,867.0,855.1
2310020H05Rik,0.0,0.0,0.0,0.9
2310021P13Rik,2173.1,2235.3,2038.9,2393.1
2310022A10Rik,1024.2,984.8,1374.1,1654.1
2310022B05Rik,279.7,256.9,959.3,480.3
2310028H24Rik,1309.2,1352.6,973.3,1158.5
2310030A07Rik,2.2,2.3,1.7,0.0
2310030G06Rik,3.2,2.3,2.6,0.9
2310030N02Rik,72.1,59.5,70.6,58.0
2310033E01Rik,1.1,0.0,0.0,0.0
2310033P09Rik,335.7,366.8,342.4,405.2
2310034C09Rik,0.0,0.0,0.0,0.0
2310034G01Rik,25.8,14.6,10.4,8.6
2310034O05Rik,0.0,2.3,0.9,0.0
2310035C23Rik,2344.2,2201.7,2671.5,2634.7
2310035K24Rik,1114.5,1073.4,386.0,400.4
2310036O22Rik,1900.9,1882.0,1379.3,1561.8
2310037I24Rik,375.5,347.7,765.9,696.2
2310039H08Rik,177.5,144.7,115.9,160.7
2310039L15Rik,3.2,2.3,0.0,0.0
2310040G24Rik,37.7,41.5,73.2,104.6
2310042D19Rik,74.2,89.7,56.6,59.9
2310042E22Rik,0.0,0.0,1.7,1.9
2310043J07Rik,0.0,0.0,1.7,2.8
2310043L19Rik,0.0,1.1,0.9,1.9
2310043O21Rik,0.0,0.0,0.0,0.0
2310044G17Rik,3852.4,3594.7,1893.4,1905.2
2310044H10Rik,2517.4,2448.4,1713.1,1783.4
2310045N01Rik,626.1,567.5,479.2,632.5
2310046A06Rik,0.0,0.0,1.7,4.8
2310046O06Rik,504.6,498.0,521.1,480.3
2310047B19Rik,93.6,95.3,59.2,54.2
2310047M10Rik,730.5,796.3,1096.1,1249.8
2310050B05Rik,0.0,0.0,0.0,1.9
2310050C09Rik,2.2,0.0,0.0,0.9
2310057J18Rik,0.0,0.0,0.9,0.0
2310057M21Rik,320.6,392.6,223.1,207.3
2310057N15Rik,0.0,0.0,0.0,0.0
2310061C15Rik,171.1,185.1,86.3,73.2
2310061I04Rik,158.1,144.7,123.7,134.1
2310061J03Rik,298.0,309.6,264.9,235.9
2310061N02Rik,0.0,0.0,3.5,0.9
2310065F04Rik,0.0,0.0,0.9,1.9
2310067B10Rik,856.3,790.7,765.9,1016.8
2310068J16Rik,78.5,85.2,75.8,72.3
2310069B03Rik,16.1,14.6,0.0,0.0
2310069G16Rik,0.0,2.3,0.0,1.9
2310079F23Rik,406.7,485.7,460.1,422.3
2310079G19Rik,0.0,0.0,0.0,0.0
2310081J21Rik,4.3,2.3,0.0,2.8
2400001E08Rik,2347.4,2107.4,2078.1,2361.7
2400003C14Rik,3131.6,3438.8,3284.1,3151.2
2400009B08Rik,215.2,223.2,18.3,22.8
2410001C21Rik,3366.2,3231.3,3155.1,3381.4
2410002F23Rik,2697.0,2602.1,621.3,604.9
2410002I01Rik,729.4,767.2,535.0,650.6
2410002O22Rik,1304.9,1202.3,1430.7,1191.8
2410003K15Rik,279.7,310.7,244.0,238.7
2410003L11Rik,1.1,0.0,2.6,4.8
2410004A20Rik,0.0,0.0,0.0,0.0
2410004B18Rik,287.2,317.4,269.2,196.9
2410004I01Rik,0.0,0.0,1.7,0.0
2410004N09Rik,181.8,234.4,176.9,208.3
2410004P03Rik,11.8,10.1,2.6,3.8
2410006H16Rik,614.3,532.8,1056.1,1132.8
2410007B07Rik,0.0,0.0,0.9,2.8
2410012E07Rik,0.0,0.0,0.0,0.0
2410012M07Rik,0.0,0.0,0.0,1.9
2410015M20Rik,868.2,771.7,562.9,566.9
2410016O06Rik,434.6,366.8,391.2,353.8
2410017I17Rik,193.6,180.6,149.9,214.0
2410017P09Rik,548.7,532.8,551.6,605.9
2410018L13Rik,1.1,0.0,0.0,1.9
2410018M08Rik,573.4,585.5,386.0,561.2
2410021H03Rik,0.0,2.3,1.7,1.9
2410022L05Rik,217.3,237.8,232.6,231.1
2410042D21Rik,1680.4,1614.0,844.3,700.0
2410057H14Rik,0.0,0.0,0.9,0.0
2410066E13Rik,186.1,146.9,109.8,96.1
2410075B13Rik,75.3,53.8,87.1,105.6
2410076I21Rik,58.1,44.9,59.2,61.8
2410088K16Rik,0.0,1.1,0.0,0.9
2410089E03Rik,1287.7,1253.9,1308.7,1269.8
2410091C18Rik,264.7,335.4,306.7,328.1
2410114N07Rik,0.0,0.0,0.0,0.0
2410124H12Rik,0.0,0.0,0.0,0.0
2410127L17Rik,257.1,247.9,222.2,152.2
2410131K14Rik,571.3,619.1,314.5,395.7
2410137F16Rik,0.0,0.0,3.5,1.9
2410137M14Rik,1.1,0.0,0.0,2.8
2410141K09Rik,0.0,0.0,0.0,0.0
2500003M10Rik,3130.6,3143.8,2708.1,2569.1
2500004C02Rik,30.1,25.8,56.6,75.1
2510002D24Rik,170.0,144.7,127.2,176.0
2510003D18Rik,0.0,0.0,0.0,2.8
2510003E04Rik,713.3,705.5,925.4,868.4
2510006D16Rik,1582.5,1488.3,1051.7,1062.4
2510009E07Rik,2972.4,2755.7,1844.6,2006.0
2510012J08Rik,734.8,732.4,623.0,699.1
2510039O18Rik,2798.2,2675.0,2455.4,2803.1
2510049J12Rik,0.0,0.0,3.5,9.5
2600006L11Rik,0.0,0.0,0.0,1.9
2610001J05Rik,1835.3,1700.3,1638.1,1556.1
2610002D18Rik,19.4,12.3,35.7,26.6
2610002I17Rik,121.6,125.6,123.7,125.5
2610002J02Rik,313.1,299.5,381.6,421.4
2610002M06Rik,1251.2,1261.8,894.0,979.7
2610005L07Rik,1041.4,1168.7,1640.7,1584.6
2610008E11Rik,233.5,223.2,288.4,258.7
2610015P09Rik,75.3,80.8,170.8,138.9
2610016A17Rik,0.0,0.0,0.0,1.9
2610017I09Rik,1.1,0.0,0.0,0.0
2610018G03Rik,92.5,80.8,61.0,64.7
2610019E17Rik,19.4,25.8,31.4,18.1
2610019F03Rik,0.0,0.0,20.0,4.8
2610020C07Rik,231.3,249.0,237.0,187.4
2610020H08Rik,179.7,185.1,183.0,177.9
2610021K21Rik,26.9,15.7,25.3,30.4
2610027L16Rik,1283.4,1398.6,1139.7,1058.6
2610028E06Rik,6.5,0.0,0.0,9.5
2610028H24Rik,20.4,15.7,18.3,23.8
2610029G23Rik,912.3,1055.4,413.9,330.0
2610029I01Rik,525.0,476.7,301.5,273.9
2610034B18Rik,219.5,224.3,198.7,192.1
2610034M16Rik,0.0,0.0,3.5,1.9
2610035D17Rik,57.0,37.0,74.9,160.7
2610035F20Rik,0.0,0.0,0.0,0.0
2610037D02Rik,1.1,2.3,1.7,1.9
2610039C10Rik,411.0,341.0,416.5,441.3
2610044O15Rik,118.3,127.9,137.7,103.7
2610100L16Rik,0.0,0.0,0.0,0.0
2610101N10Rik,3489.9,3675.4,3818.2,3430.8
2610109H07Rik,2.2,6.7,1.7,0.9
2610203C20Rik,1.1,0.0,474.9,170.3
2610203C22Rik,2.2,4.5,14.8,33.3
2610204G22Rik,21.5,23.6,15.7,22.8
2610206C17Rik,85.0,66.2,83.6,63.7
2610301B20Rik,616.4,584.3,314.5,233.0
2610301G19Rik,1369.5,1360.5,1602.4,1761.5
2610305D13Rik,19.4,11.2,19.2,0.9
2610306M01Rik,67.8,48.2,55.8,56.1
2610307P16Rik,1.1,1.1,1.7,1.9
2610316D01Rik,0.0,0.0,0.0,0.9
2610318N02Rik,30.1,56.1,11.3,10.5
2610507B11Rik,10821.4,10751.4,20697.1,22191.4
2610507I01Rik,42.0,33.7,55.8,49.5
2610524H06Rik,208.7,205.3,92.4,82.7
2610528A11Rik,21.5,18.0,21.8,37.1
2610528E23Rik,36.6,30.3,33.1,38.0
2610528J11Rik,0.0,0.0,6.1,0.9
2700007P21Rik,1213.5,1190.0,1287.8,1017.7
2700023E23Rik,280.8,406.0,261.4,210.2
2700029M09Rik,586.3,602.3,746.7,627.8
2700038G22Rik,28.0,34.8,35.7,29.5
2700046A07Rik,8.6,3.4,3.5,0.0
2700046G09Rik,35.5,40.4,55.8,52.3
2700049A03Rik,433.6,393.7,555.9,509.8
2700050L05Rik,987.6,858.0,840.8,864.6
2700054A10Rik,30.1,22.4,11.3,11.4
2700060E02Rik,624.0,574.3,594.2,605.9
2700062C07Rik,146.3,163.8,169.9,134.1
2700069I18Rik,0.0,0.0,4.3,0.0
2700070H01Rik,0.0,0.0,11.3,8.6
2700078E11Rik,5244.5,5021.3,4768.9,4560.8
2700081L22Rik,3.2,2.3,0.9,0.0
2700081O15Rik,42.0,38.1,180.4,118.9
2700086A05Rik,0.0,0.0,9.6,1.9
2700089E24Rik,2297.9,2393.4,2270.7,2040.2
2700089I24Rik,0.0,0.0,0.9,0.0
2700090O03Rik,4.3,14.6,10.4,13.3
2700094K13Rik,378.7,461.0,504.5,413.7
2700097O09Rik,71.0,51.6,71.4,69.4
2700099C18Rik,10.8,30.3,35.7,28.5
2810001G20Rik,42.0,51.6,46.2,33.3
2810002D19Rik,168.9,157.0,143.8,172.2
2810002N01Rik,405.6,372.4,384.3,359.5
2810004N23Rik,411.0,393.7,370.3,308.2
2810006K23Rik,187.2,168.2,190.8,176.0
2810007J24Rik,0.0,0.0,0.0,0.0
2810008D09Rik,269.0,311.8,233.5,295.8
2810008M24Rik,1829.9,1753.0,2153.1,1929.9
2810011L19Rik,0.0,0.0,0.0,1.9
2810013P06Rik,174.3,157.0,279.7,273.9
2810021B07Rik,506.7,444.2,563.7,453.7
2810021J22Rik,204.4,204.1,168.2,166.4
2810025M15Rik,120.5,132.4,89.7,108.4
2810029C07Rik,8.6,10.1,13.9,4.8
2810030E01Rik,2.2,0.0,13.1,8.6
2810032G03Rik,0.0,0.0,0.0,1.9
2810046L04Rik,163.5,189.6,185.6,237.8
2810047C21Rik1,43.0,49.4,60.1,25.7
2810049E08Rik,0.0,0.0,0.0,1.9
2810055F11Rik,10.8,25.8,57.5,29.5
2810055G20Rik,10.8,7.9,677.9,710.5
2810403A07Rik,1767.5,1737.3,1436.0,1463.8
2810403D21Rik,6.5,6.7,18.3,7.6
2810404M03Rik,0.0,0.0,0.0,0.0
2810405F15Rik,0.0,0.0,1.7,3.8
2810405K02Rik,202.3,253.5,630.8,665.8
2810407C02Rik,8120.1,8093.3,6590.8,6194.9
2810408A11Rik,1.1,4.5,3.5,0.0
2810408I11Rik,31.2,30.3,20.0,6.7
2810408M09Rik,405.6,432.9,460.1,450.8
2810410L24Rik,2.2,0.0,18.3,16.2
2810417H13Rik,164.6,114.4,208.2,125.5
2810422J05Rik,1105.9,1079.0,1131.0,1366.8
2810422O20Rik,101.1,123.4,90.6,78.9
2810428I15Rik,1019.9,994.8,772.0,806.6
2810429I04Rik,0.0,0.0,2.6,0.9
2810432D09Rik,225.9,234.4,255.3,287.2
2810432L12Rik,2.2,0.0,25.3,29.5
2810433D01Rik,0.0,0.0,0.0,0.0
2810442I21Rik,2.2,4.5,15.7,29.5
2810442N19Rik,6.5,3.4,1.7,0.0
2810453I06Rik,432.5,347.7,386.0,362.4
2810454H06Rik,23.7,21.3,25.3,36.1
2810459M11Rik,2.2,0.0,1.7,5.7
2810468N07Rik,0.0,2.3,0.9,0.9
2810471M01Rik,1.1,0.0,0.0,1.9
2810474O19Rik,5360.7,5033.6,3092.4,2748.8
2900002K06Rik,63.5,65.1,73.2,60.9
2900005J15Rik,68.9,88.6,94.1,168.4
2900006K08Rik,29.1,41.5,38.3,45.7
2900008C10Rik,60.3,34.8,47.0,37.1
2900009J06Rik,0.0,0.0,0.0,0.0
2900010M23Rik,331.4,308.4,342.4,217.8
2900011O08Rik,0.0,1.1,1.7,1.9
2900026A02Rik,63.5,63.9,707.5,497.5
2900041M22Rik,10.8,13.5,0.0,1.9
2900052N01Rik,0.0,0.0,0.0,0.0
2900053A13Rik,504.6,523.8,414.7,553.6
2900055J20Rik,1.1,0.0,0.0,0.0
2900056M20Rik,356.1,432.9,371.2,367.1
2900057B20Rik,0.0,0.0,0.9,0.0
2900060B14Rik,61.3,72.9,34.0,56.1
2900064A13Rik,2223.7,2202.8,1540.5,1344.9
2900076A07Rik,102.2,78.5,86.3,104.6
2900079G21Rik,1.1,0.0,1.7,4.8
2900092C05Rik,0.0,0.0,0.0,0.0
2900092D14Rik,0.0,1.1,0.0,2.8
2900092E17Rik,754.1,791.8,603.8,682.9
2900093L17Rik,0.0,0.0,0.0,0.0
2900097C17Rik,16671.6,16759.7,13868.3,13301.9
3-Mar,165.7,143.6,177.7,181.7
3-Sep,5.4,4.5,5.2,18.1
3000002C10Rik,30.1,29.2,23.5,15.2
3010001F23Rik,0.0,0.0,0.9,1.9
3010026O09Rik,85.0,87.5,86.3,95.1
3100003L05Rik,0.0,0.0,0.0,0.0
3110001D03Rik,576.6,527.1,731.0,670.6
3110001I22Rik,192.6,216.5,182.1,181.7
3110002H16Rik,1328.6,1357.1,808.6,790.4
3110003A17Rik,1060.7,1181.0,916.6,715.3
3110007F17Rik,24.7,18.0,22.6,15.2
3110009E18Rik,22.6,23.6,41.8,51.4
3110009F21Rik,2.2,0.0,0.0,0.0
3110015C05Rik,3.2,0.0,0.0,0.9
3110021A11Rik,6.5,19.1,6.1,8.6
3110021N24Rik,11.8,21.3,28.7,30.4
3110035E14Rik,16.1,11.2,53.1,38.0
3110039I08Rik,0.0,0.0,5.2,0.9
3110039M20Rik,0.0,0.0,0.0,0.0
3110040N11Rik,213.0,223.2,188.2,201.6
3110043O21Rik,2704.6,2593.1,1782.8,1781.5
3110045C21Rik,9.7,15.7,18.3,5.7
3110047P20Rik,2.2,2.3,3.5,13.3
3110052M02Rik,388.4,329.8,437.4,468.9
3110056K07Rik,199.0,167.1,206.5,218.8
3110056O03Rik,955.3,895.0,867.8,1098.6
3110057O12Rik,152.8,141.3,139.4,110.3
3110062M04Rik,2047.2,1934.7,2067.7,2223.8
3110070M22Rik,2.2,2.3,3.5,1.9
3110079O15Rik,2.2,0.0,0.9,0.9
3110082D06Rik,0.0,0.0,92.4,32.3
3110082I17Rik,275.4,258.0,316.3,458.5
3110082J24Rik,0.0,0.0,1.7,3.8
3110099E03Rik,0.0,0.0,0.0,2.8
3200001D21Rik,20.4,33.7,25.3,19.0
3200002M19Rik,180.7,151.4,189.9,188.3
3230401D17Rik,1119.9,1104.8,1063.0,1061.5
3300002I08Rik,17.2,15.7,23.5,36.1
3300005D01Rik,2.2,7.9,9.6,22.8
3425401B19Rik,0.0,0.0,20.9,11.4
3632451O06Rik,1.1,0.0,7.0,10.5
3632454L22Rik,1.1,19.1,17.4,29.5
3830403N18Rik,7.5,6.7,23.5,10.5
3830406C13Rik,413.1,437.4,690.1,615.4
3830408C21Rik,15.1,22.4,48.8,45.7
3830417A13Rik,0.0,0.0,0.0,0.0
3830431G21Rik,0.0,2.3,2.6,1.9
3930402G23Rik,4.3,0.0,3.5,7.6
4-Mar,10.8,10.1,0.9,3.8
4-Sep,36.6,35.9,18.3,22.8
4430402I18Rik,9.7,18.0,20.9,18.1
4632411B12Rik,672.4,639.3,780.7,907.4
4632415K11Rik,373.3,357.8,360.7,312.0
4632415L05Rik,341.0,321.9,399.1,466.1
4632427E13Rik,158.1,186.2,174.3,184.5
4632428C04Rik,0.0,5.6,3.5,12.4
4632428N05Rik,6184.8,6305.5,14284.8,16387.5
4632434I11Rik,37.7,58.3,142.9,76.1
4732415M23Rik,4.3,0.0,5.2,2.8
4732416N19Rik,17.2,21.3,25.3,20.0
4732418C07Rik,1836.4,1891.0,1930.0,1721.6
4732456N10Rik,0.0,0.0,1.7,6.7
4732471D19Rik,191.5,206.4,311.9,298.7
4732471J01Rik,23.7,33.7,59.2,71.3
4732490B19Rik,0.0,0.0,1.7,3.8
4732491K20Rik,33.4,42.6,45.3,26.6
4831426I19Rik,392.7,346.6,797.3,868.4
4831440E17Rik,32.3,31.4,37.5,49.5
4832428D23Rik,1.1,0.0,0.0,0.0
4833403I15Rik,1.1,0.0,3.5,8.6
4833412C05Rik,0.0,0.0,10.4,11.4
4833417C18Rik,134.5,83.0,47.9,47.6
4833418N02Rik,43.0,44.9,75.8,91.3
4833419F23Rik,33.4,41.5,67.1,80.8
4833420G17Rik,490.6,481.2,638.7,646.8
4833422C13Rik,0.0,0.0,39.2,39.0
4833423E24Rik,0.0,0.0,0.0,0.0
4833424O15Rik,0.0,0.0,1.7,1.9
4833427F10Rik,8.6,2.3,7.0,14.3
4833427G06Rik,0.0,0.0,4.3,0.0
4833428L15Rik,0.0,0.0,0.9,5.7
4833439L19Rik,2007.4,2083.9,1572.8,1408.7
4833442J19Rik,237.8,189.6,99.3,90.4
4921501E09Rik,0.0,0.0,1.7,2.8
4921504E06Rik,0.0,0.0,0.9,2.8
4921506M07Rik,0.0,0.0,0.0,0.9
4921507L20Rik,29.1,28.0,40.1,40.9
4921507P07Rik,9.7,5.6,6.1,5.7
4921508A21Rik,0.0,0.0,0.0,0.0
4921508D12Rik,0.0,0.0,0.0,0.9
4921509C19Rik,0.0,0.0,1.7,1.9
4921509O07Rik,1.1,0.0,0.0,2.8
4921510H08Rik,0.0,0.0,0.9,0.0
4921511C10Rik,23.7,18.0,42.7,22.8
4921511C20Rik,0.0,0.0,0.0,1.9
4921511H03Rik,0.0,0.0,0.0,0.0
4921511I17Rik,9.7,12.3,60.1,49.5
4921511M17Rik,0.0,0.0,13.9,0.9
4921513D23Rik,3274.7,3285.1,5072.1,5273.2
4921513I03Rik,0.0,0.0,3.5,0.0
4921515E04Rik,0.0,0.0,0.0,0.0
4921515J06Rik,1.1,0.0,6.1,8.6
4921517D21Rik,0.0,0.0,5.2,4.8
4921517D22Rik,2.2,0.0,3.5,1.9
4921517L17Rik,125.9,102.1,108.0,114.1
4921523A10Rik,216.2,181.7,194.3,229.2
4921524J17Rik,218.4,207.5,218.7,230.2
4921524L21Rik,0.0,0.0,0.0,2.8
4921525B02Rik,0.0,1.1,6.1,2.8
4921525O09Rik,0.0,1.1,0.9,5.7
4921528I01Rik,0.0,0.0,0.9,2.8
4921528O07Rik,0.0,0.0,0.0,10.5
4921530D09Rik,7.5,0.0,1.7,2.8
4921530L18Rik,18.3,11.2,19.2,17.1
4921530L21Rik,0.0,0.0,1.7,0.0
4921531C22Rik,122.6,115.5,94.1,89.4
4921531P14Rik,0.0,0.0,0.0,0.0
4921533I20Rik,2.2,2.3,2.6,2.8
4921536K21Rik,6.5,14.6,10.4,1.9
4921539E11Rik,0.0,0.0,0.0,3.8
4922501C03Rik,791.8,747.0,507.1,619.2
4922501L14Rik,0.0,0.0,0.0,1.9
4922502D21Rik,0.0,0.0,0.0,1.9
4922502H24Rik,1.1,0.0,0.0,0.0
4922502N22Rik,0.0,0.0,0.0,0.0
4922505E12Rik,0.0,0.0,0.9,0.0
4922505G16Rik,79.6,89.7,47.9,62.8
4930401C15Rik,0.0,0.0,0.0,0.0
4930401O10Rik,0.0,0.0,0.9,0.0
4930401O12Rik,3.2,3.4,0.0,0.9
